16.590442 48.728694 0.0 60 60
16.594215 48.362882 0.0 60 60
17.053046 47.758925 0.0 60 60
16.396784 47.962882 0.0 60 60
16.205468 48.37198 0.0 60 60
16.020298 48.740379 0.0 60 60
15.652187 48.368663 0.0 60 60
16.079254 47.073329 0.0 60 60
15.958719 47.40859 0.0 60 60
15.585996 47.603986 0.0 60 60
15.406258 48.063503 0.0 60 60
15.161949 48.348264 0.0 60 60
14.993574 48.934141 0.0 60 60
14.649613 48.301372 0.0 60 60
14.758903 47.947999 0.0 60 60
15.077621 47.743667 0.0 60 60
15.085607 47.445667 0.0 60 60
15.298745 46.94884 0.0 60 60
15.825348 46.756569 0.0 60 60
14.732612 48.634316 0.0 60 60
14.070468 48.460861 0.0 60 60
14.140075 48.100292 0.0 60 60
14.416341 47.520995 0.0 60 60
14.551274 46.933264 0.0 60 60
14.007304 46.815741 0.0 60 60
13.949906 47.094808 0.0 60 60
13.761081 47.430144 0.0 60 60
13.561024 47.82783 0.0 60 60
13.497524 48.427019 0.0 60 60
13.306443 48.122971 0.0 60 60
13.125995 47.479792 0.0 60 60
13.078006 46.911289 0.0 60 60
12.64199 47.160486 0.0 60 60
12.30854 47.37898 0.0 60 60
14.1494 49.6168 0.0 60 60
14.0739 49.2705 0.0 60 60
14.7074 49.2288 0.0 60 60
14.9288 49.684 0.0 60 60
15.0341 50.0752 0.0 60 60
15.6502 50.061 0.0 60 60
15.6077 49.6959 0.0 60 60
15.7007 48.9434 0.0 60 60
16.1962 49.4392 0.0 60 60
16.1457 49.8528 0.0 60 60
16.8893 49.7049 0.0 60 60
17.29109 49.43025 0.0 60 60
17.092 49.1521 0.0 60 60
17.8278 49.3655 0.0 60 60
9.656586 48.126633 0.0 60 60
11.849 47.7528 0.0 60 60
11.0032 47.6836 0.0 60 60
12.396 47.8673 0.0 60 60
12.975 48.2928 0.0 60 60
12.4605 48.478 0.0 60 60
10.7334 48.1651 0.0 60 60
11.9233 48.3067 0.0 60 60
16.70589 47.28327 0.0 60 60
17.148597 46.952098 0.0 60 60
16.527617 46.864238 0.0 60 60
17.314765 46.640763 0.0 60 60
17.289686 46.159675 0.0 60 60
17.795495 46.424445 0.0 60 60
18.264761 46.525589 0.0 60 60
18.481994 46.946341 0.0 60 60
18.834197 47.154749 0.0 60 60
18.965496 46.744449 0.0 60 60
17.81597 45.916386 0.0 60 60
19.6203 47.3447 0.0 60 60
20.525 48.1222 0.0 60 60
19.5997 47.9039 0.0 60 60
19.4386 46.8138 0.0 60 60
21.1376 47.5514 0.0 60 60
20.5675 46.7123 0.0 60 60
21.9143 47.9811 0.0 60 60
17.9238 47.4313 0.0 60 60
18.3824 47.6386 0.0 60 60
19.0186 47.8452 0.0 60 60
21.1677 47.9245 0.0 60 60
20.826788 47.182768 0.0 60 60
20.0345 46.9877 0.0 60 60
20.079 46.4475 0.0 60 60
19.729025 46.332947 0.0 60 60
19.131118999999998 46.327828 0.0 60 60
20.2496 47.6389 0.0 60 60
21.159 46.9099 0.0 60 60
20.5374 48.4955 0.0 60 60
18.220939 49.150114 0.0 60 60
18.464488 48.804489 0.0 60 60
17.104104 48.715571 0.0 60 60
17.674728 48.604392 0.0 60 60
18.335925 48.446947 0.0 60 60
18.999038 48.233339 0.0 60 60
17.789761 48.244305 0.0 60 60
18.352505999999998 48.015155 0.0 60 60
17.655876 47.829403 0.0 60 60
18.80446 49.47437 0.0 60 60
19.3038986 49.4548228 0.0 60 60
18.86106 49.1745 0.0 60 60
19.13803 48.86676 0.0 60 60
19.14271 48.50926 0.0 60 60
19.75251 48.9247 0.0 60 60
19.7126 48.5689 0.0 60 60
20.18784 48.84852 0.0 60 60
19.99421 48.3175 0.0 60 60
20.69957 49.31546 0.0 60 60
20.742376 49.00075 0.0 60 60
20.51141 48.70615 0.0 60 60
21.23942 49.20663 0.0 60 60
21.174 48.91368 0.0 60 60
21.93277 49.24889 0.0 60 60
21.60924 49.21382 0.0 60 60
21.99737 49.01312 0.0 60 60
21.72127 48.61993 0.0 60 60
20.2339 49.1894 0.0 60 60
21.24357 49.41712 0.0 60 60
